order_id,order_date,ship_date,ship_mode,customer_id,first_name,last_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
160780,2014-06-21,2014-06-21,"Same Day",20785,Stewart,Visinsky,Consumer,"United States",Pueblo,Colorado,81001,West,10002931,"Office Supplies",Binders,"Avery Trapezoid Extra Heavy Duty 4" Binders"",25.16,2,0.7,-16.78
127026,2017-01-21,2017-01-27,"Standard Class",18115,Mick,Hernandez,"Home Office","United States",Jackson,Michigan,49201,Central,10000546,"Office Supplies",Binders,"Avery Durable Binders",14.40,5,0,7.06
127026,2017-01-21,2017-01-27,"Standard Class",18115,Mick,Hernandez,"Home Office","United States",Jackson,Michigan,49201,Central,10002981,Technology,Machines,"I.R.I.S IRISCard Anywhere 5 Card Scanner",350.97,3,0.1,152.09
137085,2017-06-29,2017-07-06,"Standard Class",11995,Carol,Triggs,Consumer,"United States","Los Angeles",California,90004,West,10000632,"Office Supplies",Binders,"Satellite Sectional Post Binders",312.55,9,0.2,101.58
133123,2016-09-06,2016-09-11,"Standard Class",16315,Karl,Braun,Consumer,"United States",Thomasville,"North Carolina",27360,South,10003055,"Office Supplies",Envelopes,"Blue String-Tie & Button Interoffice Envelopes,",95.95,3,0.2,29.99
128195,2016-08-04,2016-08-05,"First Class",19285,Ralph,Arnett,Consumer,"United States",Peoria,Illinois,61604,Central,10002003,"Office Supplies",Binders,"Ibico Presentation Index for Binding Systems",3.98,5,0.8,-6.57
153220,2015-11-12,2015-11-14,"First Class",21895,Yoseph,Carroll,Corporate,"United States","Los Angeles",California,90032,West,10003016,"Office Supplies",Paper,"Adams "While You Were Out"" Message Pads"",15.70,5,0,7.07
123064,2014-06-30,2014-07-02,"First Class",19915,Russell,Applegate,Consumer,"United States",Chicago,Illinois,60653,Central,10004582,"Office Supplies",Art,"BIC Brite Liner Grip Highlighters",5.25,4,0.2,1.64
156412,2017-12-04,2017-12-08,"Standard Class",12160,Charles,McCrossin,Consumer,"United States",Philadelphia,Pennsylvania,19134,East,10004364,"Office Supplies",Binders,"Storex Dura Pro Binders",5.35,3,0.7,-4.46
144211,2016-08-28,2016-09-02,"Standard Class",12130,Chad,Sievert,Consumer,"United States",Englewood,Colorado,80112,West,10002246,"Office Supplies",Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Set",15.48,3,0.2,5.61
144211,2016-08-28,2016-09-02,"Standard Class",12130,Chad,Sievert,Consumer,"United States",Englewood,Colorado,80112,West,10002890,Technology,Phones,"AT&T 17929 Lendline Telephone",108.58,3,0.2,8.14
161662,2016-02-07,2016-02-09,"First Class",11410,Bobby,Elias,Consumer,"United States",Lancaster,Ohio,43130,East,10003465,"Office Supplies",Paper,"Xerox 1912",30.35,2,0.2,10.62
145317,2014-03-18,2014-03-23,"Standard Class",20320,Sean,Miller,"Home Office","United States",Jacksonville,Florida,32216,South,10003626,Technology,Machines,"Hewlett-Packard Deskjet 6540 Color Inkjet Printe",821.30,4,0.5,-16.43
145317,2014-03-18,2014-03-23,"Standard Class",20320,Sean,Miller,"Home Office","United States",Jacksonville,Florida,32216,South,10001804,"Office Supplies",Paper,"Xerox 195",21.38,4,0.2,7.48
145317,2014-03-18,2014-03-23,"Standard Class",20320,Sean,Miller,"Home Office","United States",Jacksonville,Florida,32216,South,10003112,"Office Supplies",Fasteners,Staples,18.94,3,0.2,5.92
145317,2014-03-18,2014-03-23,"Standard Class",20320,Sean,Miller,"Home Office","United States",Jacksonville,Florida,32216,South,10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.35,3,0.2,15.29
143413,2014-05-24,2014-05-30,"Standard Class",19390,Resi,Pölking,Consumer,"United States",Baltimore,Maryland,21215,East,10002319,"Office Supplies",Paper,"Xerox 1944",116.28,3,0,56.98
156818,2017-07-11,2017-07-13,"Second Class",16015,Joy,Daniels,Consumer,"United States","New York City","New York",10009,East,10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Ca",132.60,6,0,17.24
155873,2017-06-16,2017-06-21,"Standard Class",10255,Alejandro,Ballentine,"Home Office","United States",Carlsbad,"New Mexico",88220,West,10001165,"Office Supplies",Supplies,"Acme Elite Stainless Steel Scissors",16.68,2,0,4.34
155873,2017-06-16,2017-06-21,"Standard Class",10255,Alejandro,Ballentine,"Home Office","United States",Carlsbad,"New Mexico",88220,West,10001815,"Office Supplies",Paper,"Xerox 1885",192.16,4,0,92.24
121797,2015-01-30,2015-02-06,"Standard Class",12145,Charles,Crestani,Consumer,"United States","Los Angeles",California,90049,West,10001876,Furniture,Furnishings,"Computer Room Manger, 14""",227.36,7,0,81.85
121797,2015-01-30,2015-02-06,"Standard Class",12145,Charles,Crestani,Consumer,"United States","Los Angeles",California,90049,West,10000488,Technology,Machines,"Bady BDG101FRU Card Printer",1919.98,3,0.2,216.00
120572,2015-12-11,2015-12-15,"Standard Class",14425,Gary,Hwang,Consumer,"United States",Jacksonville,Florida,32216,South,10001098,"Office Supplies",Binders,"Acco D-Ring Binder w/DublLock",12.83,2,0.7,-8.98
132430,2017-10-09,2017-10-11,"First Class",12085,Cathy,Prescott,Corporate,"United States",Lakewood,Ohio,44107,East,10003577,Furniture,Furnishings,"Nu-Dell Leatherette Frames",45.89,4,0.2,9.18
146031,2017-07-29,2017-08-01,"Second Class",14440,Gary,McGarr,Consumer,"United States",Troy,"New York",12180,East,10002656,"Office Supplies",Art,"Sanford Liquid Accent Highlighters",60.12,9,0,22.24
103723,2015-12-01,2015-12-06,"Standard Class",11305,Beth,Thompson,"Home Office","United States",Seattle,Washington,98105,West,10003251,"Office Supplies",Art,"Prang Drawing Pencil Set",13.90,5,0,5.56
127187,2014-12-04,2014-12-08,"Standard Class",12085,Cathy,Prescott,Corporate,"United States","New York City","New York",10024,East,10000673,Technology,Phones,"Plantronics Voyager Pro HD - Bluetooth Headset",129.98,2,0,62.39
128475,2017-08-26,2017-09-01,"Standard Class",20680,Steve,Carroll,"Home Office","United States",Columbus,Georgia,31907,South,10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",71.98,2,0,15.12
100006,2014-09-07,2014-09-13,"Standard Class",13375,Dennis,Kane,Consumer,"United States","New York City","New York",10024,East,10002075,Technology,Phones,"AT&T EL51110 DECT",377.97,3,0,109.61
144827,2017-12-21,2017-12-27,"Standard Class",20110,Sanjit,Engle,Consumer,"United States","Costa Mesa",California,92627,West,10004340,"Office Supplies",Storage,"Fellowes Mobile File Cart, Black",124.36,2,0,33.58
110030,2014-12-06,2014-12-08,"Second Class",17185,Luke,Foster,Consumer,"United States",Houston,Texas,77095,Central,10002759,Furniture,Furnishings,"12-1/2 Diameter Round Wall Clock",23.98,3,0.6,-14.39
164735,2016-04-14,2016-04-19,"Second Class",21400,Tom,Boeckenhauer,Consumer,"United States",Alexandria,Virginia,22304,South,10001558,"Office Supplies",Storage,"Acco Perma 4000 Stacking Storage Drawers",81.20,5,0,12.18
153479,2014-10-04,2014-10-08,"Standard Class",13135,David,Flashing,Consumer,"United States",Vallejo,California,94591,West,10004689,"Office Supplies",Labels,"Avery 512",14.45,5,0,6.79
149888,2017-11-07,2017-11-13,"Standard Class",13915,Emily,Phan,Consumer,"United States",Philadelphia,Pennsylvania,19120,East,10000849,Furniture,Tables,"Bevis Rectangular Conference Tables",350.35,4,0.4,-140.14
119193,2017-12-22,2017-12-24,"First Class",19990,Sally,Knutson,Consumer,"United States",Toledo,Ohio,43615,East,10000848,"Office Supplies",Binders,"Angle-D Ring Binders",1.64,1,0.7,-1.31
104801,2017-02-13,2017-02-19,"Standard Class",14350,Fred,Harton,Consumer,"United States",Seattle,Washington,98105,West,10001547,"Office Supplies",Art,"Newell 311",6.63,3,0,1.79
107594,2014-07-02,2014-07-06,"Standard Class",13945,Eric,Hoffmann,Consumer,"United States",Plainfield,"New Jersey",7060,East,10000716,"Office Supplies",Art,"DIXON Ticonderoga Erasable Checking Pencils",5.58,1,0,2.18
129770,2015-02-21,2015-02-23,"Second Class",15715,Joe,Elijah,Consumer,"United States","Las Cruces","New Mexico",88001,West,10000249,"Office Supplies",Paper,"Easy-staple paper",49.12,4,0,23.09
115798,2015-11-13,2015-11-19,"Standard Class",16645,Ken,Lonsdale,Consumer,"United States",Newark,Delaware,19711,East,10001560,"Office Supplies",Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28,7,0,19.87
115798,2015-11-13,2015-11-19,"Standard Class",16645,Ken,Lonsdale,Consumer,"United States",Newark,Delaware,19711,East,10004467,Furniture,Bookcases,"Bestar Classic Bookcase",299.97,3,0,56.99
115798,2015-11-13,2015-11-19,"Standard Class",16645,Ken,Lonsdale,Consumer,"United States",Newark,Delaware,19711,East,10001819,Technology,Phones,"Innergie mMini Combo Duo USB Travel Charging Kit",89.98,2,0,43.19
122707,2017-04-16,2017-04-18,"First Class",13750,Edward,Becker,Corporate,"United States",Hoover,Alabama,35244,South,10000156,"Office Supplies",Supplies,"Compact Automatic Electric Letter Opener",477.24,4,0,9.54
122707,2017-04-16,2017-04-18,"First Class",13750,Edward,Becker,Corporate,"United States",Hoover,Alabama,35244,South,10004227,Technology,Accessories,"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Ca",25.98,2,0,1.56
149244,2014-11-04,2014-11-08,"Standard Class",17530,MaryBeth,Skach,Consumer,"United States","San Diego",California,92037,West,10004671,Furniture,Furnishings,"Executive Impressions 12" Wall Clock"",35.34,2,0,13.43
140144,2015-06-20,2015-06-25,"Second Class",20770,Stewart,Carmichael,Corporate,"United States","San Francisco",California,94122,West,10002726,Technology,Phones,"netTALK DUO VoIP Telephone Service",125.98,3,0.2,47.24
163321,2017-08-07,2017-08-11,"Second Class",14380,Fred,McMath,Consumer,"United States",Jacksonville,"North Carolina",28540,South,10004571,Technology,Accessories,"Logitech G700s Rechargeable Gaming Mouse",79.99,1,0.2,22.00
155887,2014-05-12,2014-05-17,"Standard Class",16480,Kean,Thornton,Consumer,"United States",Franklin,Massachusetts,2038,East,10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth B",700.06,3,0.3,-130.01
165449,2015-11-22,2015-11-26,"Standard Class",10720,Anne,Pryor,"Home Office","United States",Frisco,Texas,75034,Central,10004127,Technology,Accessories,"SanDisk Cruzer 8 GB USB Flash Drive",27.17,4,0.2,-1.36
141257,2014-06-08,2014-06-14,"Standard Class",11950,Carlos,Soltero,Consumer,"United States",Seattle,Washington,98115,West,10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, S",585.55,3,0.2,73.19
154669,2014-08-08,2014-08-11,"Second Class",21010,Tamara,Manning,Consumer,"United States",Vacaville,California,95687,West,10000532,"Office Supplies",Storage,"Advantus Rolling Drawer Organizers",423.28,11,0,110.05
158029,2014-05-26,2014-05-30,"Standard Class",14995,Herbert,Flentye,Consumer,"United States","Los Angeles",California,90008,West,10000988,Furniture,Chairs,"Hon Olson Stacker Stools",225.30,2,0.2,22.53
155306,2015-04-17,2015-04-21,"Standard Class",14515,George,Ashbrook,Consumer,"United States","San Francisco",California,94122,West,10003251,"Office Supplies",Art,"Prang Drawing Pencil Set",5.56,2,0,2.22
155306,2015-04-17,2015-04-21,"Standard Class",14515,George,Ashbrook,Consumer,"United States","San Francisco",California,94122,West,10003174,Technology,Accessories,"Plantronics S12 Corded Telephone Headset System",323.37,3,0,129.35
155306,2015-04-17,2015-04-21,"Standard Class",14515,George,Ashbrook,Consumer,"United States","San Francisco",California,94122,West,10002651,"Office Supplies",Appliances,"Hoover Upright Vacuum With Dirt Cup",1447.65,5,0,419.82
155306,2015-04-17,2015-04-21,"Standard Class",14515,George,Ashbrook,Consumer,"United States","San Francisco",California,94122,West,10001184,"Office Supplies",Paper,"Xerox 1903",11.96,2,0,5.86
127775,2016-06-11,2016-06-13,"Second Class",14020,Erica,Smith,Consumer,"United States","New York City","New York",10035,East,10002402,Technology,Accessories,"Razer Kraken PRO Over Ear PC and Music Headset",239.97,3,0,71.99
129574,2014-05-26,2014-05-29,"First Class",13240,Dean,percer,"Home Office","United States",Murray,Utah,84107,West,10002893,"Office Supplies",Paper,"Wirebound Service Call Books, 5 1/2" x 4"""",48.40,5,0,23.23
126536,2017-10-12,2017-10-14,"First Class",18490,Neil,Knudson,"Home Office","United States","San Francisco",California,94110,West,10003709,Technology,Accessories,"Maxell 4.7GB DVD-R 5/Pack",0.99,1,0,0.44
126536,2017-10-12,2017-10-14,"First Class",18490,Neil,Knudson,"Home Office","United States","San Francisco",California,94110,West,10001191,"Office Supplies",Binders,"Canvas Sectional Post Binders",101.84,5,0.2,36.92
165757,2017-06-22,2017-06-28,"Standard Class",18925,Paul,Lucas,"Home Office","United States",Philadelphia,Pennsylvania,19140,East,10003166,"Office Supplies",Binders,"GBC Plasticlear Binding Covers",10.33,3,0.7,-7.58
165757,2017-06-22,2017-06-28,"Standard Class",18925,Paul,Lucas,"Home Office","United States",Philadelphia,Pennsylvania,19140,East,10003982,"Office Supplies",Binders,"Wilson Jones Century Plastic Molded Ring Binders",31.16,5,0.7,-23.89
165757,2017-06-22,2017-06-28,"Standard Class",18925,Paul,Lucas,"Home Office","United States",Philadelphia,Pennsylvania,19140,East,10004835,"Office Supplies",Storage,"Plastic Stacking Crates & Casters",8.93,2,0.2,0.67
167752,2017-01-15,2017-01-18,"First Class",19690,Robert,Waldorf,Consumer,"United States",Philadelphia,Pennsylvania,19134,East,10000159,"Office Supplies",Appliances,"Belkin F9M820V08 8 Outlet Surge",34.38,1,0.2,3.87
122140,2015-04-02,2015-04-07,"Standard Class",17950,Michael,Oakman,Consumer,"United States",Dallas,Texas,75220,Central,10001242,"Office Supplies",Appliances,"APC 7 Outlet Network SurgeArrest Surge Protector",32.19,2,0.8,-80.48
122140,2015-04-02,2015-04-07,"Standard Class",17950,Michael,Oakman,Consumer,"United States",Dallas,Texas,75220,Central,10003038,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",50.12,7,0.2,-0.63
122140,2015-04-02,2015-04-07,"Standard Class",17950,Michael,Oakman,Consumer,"United States",Dallas,Texas,75220,Central,10003289,Technology,Accessories,"Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Key",47.98,3,0.2,1.80
163986,2016-09-03,2016-09-10,"Standard Class",15445,Jennifer,Jackson,Consumer,"United States",Waukesha,Wisconsin,53186,Central,10000918,"Office Supplies",Storage,Crate-A-Files,54.50,5,0,14.17
131576,2016-11-22,2016-11-26,"Standard Class",19585,Rob,Dowd,Consumer,"United States",Detroit,Michigan,48205,Central,10002852,"Office Supplies",Binders,"Ibico Standard Transparent Covers",49.44,3,0,24.23
143455,2017-11-11,2017-11-18,"Standard Class",17755,Max,Ludwig,"Home Office","United States",Springfield,Ohio,45503,East,10004451,"Office Supplies",Paper,"Xerox 222",10.37,2,0.2,3.63
138534,2015-07-17,2015-07-19,"Second Class",15535,Jessica,Myrick,Consumer,"United States",Bakersfield,California,93309,West,10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Plank",195.47,2,0.15,-13.80
167668,2017-05-06,2017-05-08,"First Class",21295,Toby,Carlisle,Consumer,"United States","New York City","New York",10035,East,10004544,"Office Supplies",Labels,"Avery 505",59.20,4,0,29.60
146724,2017-11-20,2017-11-27,"Standard Class",15025,Hunter,Glantz,Consumer,"United States",Lakeville,Minnesota,55044,Central,10001026,"Office Supplies",Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip",22.00,10,0,9.68
139878,2016-11-11,2016-11-16,"Standard Class",17005,Lisa,DeCherney,Consumer,"United States",Detroit,Michigan,48234,Central,10001336,Technology,Phones,"Digium D40 VoIP phone",257.98,2,0,74.81
106677,2016-11-05,2016-11-10,"Standard Class",10285,Alejandro,Savely,Corporate,"United States",Philadelphia,Pennsylvania,19134,East,10003187,Technology,Phones,"Anker Astro Mini 3000mAh Ultra-Compact Portable",23.99,2,0.4,-15.99
116974,2016-10-09,2016-10-15,"Standard Class",17965,Michael,Paige,Corporate,"United States",Troy,Ohio,45373,East,10004897,Technology,Phones,"Mediabridge Sport Armband iPhone 5s",23.98,4,0.4,-15.58
149972,2015-09-21,2015-09-23,"First Class",12790,Cynthia,Delaney,"Home Office","United States","Los Angeles",California,90036,West,10004997,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs",601.54,4,0.2,0.00
149972,2015-09-21,2015-09-23,"First Class",12790,Cynthia,Delaney,"Home Office","United States","Los Angeles",California,90036,West,10002763,"Office Supplies",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks",7.90,2,0,2.53
117744,2014-12-02,2014-12-06,"Standard Class",17860,Michael,Dominguez,Corporate,"United States","Corpus Christi",Texas,78415,Central,10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray,",58.36,5,0.6,-24.80
117744,2014-12-02,2014-12-06,"Standard Class",17860,Michael,Dominguez,Corporate,"United States","Corpus Christi",Texas,78415,Central,10000940,"Office Supplies",Art,"Newell 343",16.46,7,0.2,1.44
117744,2014-12-02,2014-12-06,"Standard Class",17860,Michael,Dominguez,Corporate,"United States","Corpus Christi",Texas,78415,Central,10002759,Furniture,Furnishings,"12-1/2 Diameter Round Wall Clock",39.96,5,0.6,-23.98
125514,2014-09-21,2014-09-22,"First Class",11650,Brian,Moss,Corporate,"United States",Omaha,Nebraska,68104,Central,10000358,"Office Supplies",Appliances,"Fellowes Basic Home/Office Series Surge Protecto",25.96,2,0,7.53
125514,2014-09-21,2014-09-22,"First Class",11650,Brian,Moss,Corporate,"United States",Omaha,Nebraska,68104,Central,10003281,"Office Supplies",Appliances,"Acco 6 Outlet Guardian Standard Surge Suppressor",36.27,3,0,10.88
125514,2014-09-21,2014-09-22,"First Class",11650,Brian,Moss,Corporate,"United States",Omaha,Nebraska,68104,Central,10000029,"Office Supplies",Paper,"Xerox 224",6.48,1,0,3.11
154599,2014-04-12,2014-04-17,"Standard Class",16450,Kean,Nguyen,Corporate,"United States","Redondo Beach",California,90278,West,10001557,Technology,Phones,"Pyle PMP37LED",1075.09,14,0.2,94.07
154599,2014-04-12,2014-04-17,"Standard Class",16450,Kean,Nguyen,Corporate,"United States","Redondo Beach",California,90278,West,10002764,"Office Supplies",Binders,"Recycled Pressboard Report Cover with Reinforced",18.09,7,0.2,6.56
154599,2014-04-12,2014-04-17,"Standard Class",16450,Kean,Nguyen,Corporate,"United States","Redondo Beach",California,90278,West,10001337,Furniture,Bookcases,"O'Sullivan Living Dimensions 2-Shelf Bookcases",308.50,3,0.15,-18.15
158743,2017-10-20,2017-10-27,"Standard Class",15085,Ivan,Gibson,Consumer,"United States","Little Rock",Arkansas,72209,South,10002257,"Office Supplies",Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4,0,4.14
158743,2017-10-20,2017-10-27,"Standard Class",15085,Ivan,Gibson,Consumer,"United States","Little Rock",Arkansas,72209,South,10001019,"Office Supplies",Paper,"Xerox 1884",39.96,2,0,18.78
158743,2017-10-20,2017-10-27,"Standard Class",15085,Ivan,Gibson,Consumer,"United States","Little Rock",Arkansas,72209,South,10003364,"Office Supplies",Binders,"Binding Machine Supplies",145.85,5,0,70.01
153318,2016-10-25,2016-10-28,"First Class",15595,Jill,Stevenson,Corporate,"United States",Miami,Florida,33180,South,10000984,Technology,Phones,"Panasonic KX-TG9471B",783.96,5,0.2,78.40
110163,2015-11-01,2015-11-04,"First Class",14725,Guy,Armstrong,Consumer,"United States",Salem,Oregon,97301,West,10001683,"Office Supplies",Art,"Lumber Crayons",7.88,1,0.2,1.77
143329,2017-11-03,2017-11-08,"Standard Class",13330,Denise,Leinenbach,Consumer,"United States","Las Cruces","New Mexico",88001,West,10000629,Furniture,Furnishings,"9-3/4 Diameter Round Wall Clock",41.37,3,0,17.38
159380,2015-05-12,2015-05-16,"Standard Class",12505,Cindy,Stewart,Consumer,"United States","San Francisco",California,94122,West,10004239,"Office Supplies",Paper,"Xerox 1953",25.68,6,0,11.56
122623,2015-09-07,2015-09-11,"Standard Class",12145,Charles,Crestani,Consumer,"United States","El Paso",Texas,79907,Central,10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.52,2,0.3,-2.04
148635,2015-07-25,2015-07-27,"Second Class",18025,Michelle,Huthwaite,Consumer,"United States",Seattle,Washington,98115,West,10004395,"Office Supplies",Fasteners,"Plymouth Boxed Rubber Bands by Plymouth",9.42,2,0,0.47
148635,2015-07-25,2015-07-27,"Second Class",18025,Michelle,Huthwaite,Consumer,"United States",Seattle,Washington,98115,West,10001854,Furniture,Chairs,"Office Star - Professional Matrix Back Chair wit",561.57,2,0.2,28.08
135685,2015-11-16,2015-11-18,"Second Class",18175,Mike,Pelletier,"Home Office","United States",Milwaukee,Wisconsin,53209,Central,10000157,"Office Supplies",Paper,"Xerox 191",179.82,9,0,84.52
135685,2015-11-16,2015-11-18,"Second Class",18175,Mike,Pelletier,"Home Office","United States",Milwaukee,Wisconsin,53209,Central,10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame",185.58,6,0,76.09
135685,2015-11-16,2015-11-18,"Second Class",18175,Mike,Pelletier,"Home Office","United States",Milwaukee,Wisconsin,53209,Central,10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Tab",214.11,3,0,36.40
135685,2015-11-16,2015-11-18,"Second Class",18175,Mike,Pelletier,"Home Office","United States",Milwaukee,Wisconsin,53209,Central,10004145,Technology,Accessories,"Logitech diNovo Edge Keyboard",999.96,4,0,229.99
135685,2015-11-16,2015-11-18,"Second Class",18175,Mike,Pelletier,"Home Office","United States",Milwaukee,Wisconsin,53209,Central,10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table",653.55,3,0,111.10
104626,2015-09-01,2015-09-08,"Standard Class",12940,Daniel,Raglin,"Home Office","United States",Franklin,Massachusetts,2038,East,10001510,"Office Supplies",Binders,"Deluxe Heavy-Duty Vinyl Round Ring Binder",114.60,5,0,51.57
104626,2015-09-01,2015-09-08,"Standard Class",12940,Daniel,Raglin,"Home Office","United States",Franklin,Massachusetts,2038,East,10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,1,0,15.19
104626,2015-09-01,2015-09-08,"Standard Class",12940,Daniel,Raglin,"Home Office","United States",Franklin,Massachusetts,2038,East,10000306,Furniture,Furnishings,"Deflect-o Glass Clear Studded Chair Mats",124.36,2,0,27.36
104626,2015-09-01,2015-09-08,"Standard Class",12940,Daniel,Raglin,"Home Office","United States",Franklin,Massachusetts,2038,East,10003208,"Office Supplies",Storage,"Adjustable Depth Letter/Legal Cart",1088.76,6,0,315.74
160500,2016-05-05,2016-05-08,"First Class",13015,Darrin,Martin,Consumer,"United States",Encinitas,California,92024,West,10003784,"Office Supplies",Binders,"Computer Printout Index Tabs",6.72,5,0.2,2.35
160500,2016-05-05,2016-05-08,"First Class",13015,Darrin,Martin,Consumer,"United States",Encinitas,California,92024,West,10003748,Furniture,Tables,"Bevis 36 x 72 Conference Tables",298.78,3,0.2,7.47
100202,2016-12-31,2017-01-05,"Standard Class",11620,Brian,DeCherney,Consumer,"United States",Anaheim,California,92804,West,10002563,Technology,Phones,"Adtran 1202752G1",302.38,3,0.2,22.68
131016,2017-09-18,2017-09-20,"First Class",12850,Dan,Campbell,Consumer,"United States",Arlington,Texas,76017,Central,10000122,"Office Supplies",Art,"Newell 314",8.93,2,0.2,0.56
131016,2017-09-18,2017-09-20,"First Class",12850,Dan,Campbell,Consumer,"United States",Arlington,Texas,76017,Central,10000352,"Office Supplies",Storage,"Acco Perma 2700 Stacking Storage Drawers",47.58,2,0.2,-2.97
112914,2014-09-25,2014-09-30,"Standard Class",18070,Michelle,Tran,"Home Office","United States",Houston,Texas,77041,Central,10003270,"Office Supplies",Paper,"Xerox 1954",33.79,8,0.2,10.56
112914,2014-09-25,2014-09-30,"Standard Class",18070,Michelle,Tran,"Home Office","United States",Houston,Texas,77041,Central,10003272,Furniture,Bookcases,"O'Sullivan Living Dimensions 5-Shelf Bookcases",300.53,2,0.32,-97.23
112914,2014-09-25,2014-09-30,"Standard Class",18070,Michelle,Tran,"Home Office","United States",Houston,Texas,77041,Central,10002982,"Office Supplies",Binders,"Avery Self-Adhesive Photo Pockets for Polaroid P",2.72,2,0.8,-4.36
124149,2016-04-23,2016-04-26,"First Class",17740,Max,Jones,Consumer,"United States",Lancaster,Ohio,43130,East,10002421,"Office Supplies",Paper,"Embossed Ink Jet Note Cards",108.34,6,0.2,37.92
124149,2016-04-23,2016-04-26,"First Class",17740,Max,Jones,Consumer,"United States",Lancaster,Ohio,43130,East,10000760,"Office Supplies",Storage,"Eldon Fold 'N Roll Cart System",55.92,5,0.2,6.29
148915,2014-11-01,2014-11-05,"Standard Class",18370,Natalie,DeCherney,Consumer,"United States",Portland,Oregon,97206,West,10000673,Technology,Phones,"Plantronics Voyager Pro HD - Bluetooth Headset",155.98,3,0.2,54.59
134649,2017-01-26,2017-01-31,"Second Class",11965,Carol,Adams,Corporate,"United States",Hoover,Alabama,35244,South,10001547,"Office Supplies",Art,"Newell 311",15.47,7,0,4.18
134649,2017-01-26,2017-01-31,"Second Class",11965,Carol,Adams,Corporate,"United States",Hoover,Alabama,35244,South,10001890,"Office Supplies",Binders,"Avery Poly Binder Pockets",7.16,2,0,3.44
110842,2017-11-11,2017-11-16,"Standard Class",14725,Guy,Armstrong,Consumer,"United States","Los Angeles",California,90036,West,10000520,"Office Supplies",Paper,"Xerox 201",19.44,3,0,9.33
110842,2017-11-11,2017-11-16,"Standard Class",14725,Guy,Armstrong,Consumer,"United States","Los Angeles",California,90036,West,10000977,"Office Supplies",Binders,"Ibico Plastic Spiral Binding Combs",121.60,5,0.2,39.52
147368,2016-06-09,2016-06-12,"First Class",21295,Toby,Carlisle,Consumer,"United States",Tallahassee,Florida,32303,South,10002178,Technology,Machines,"Cisco CP-7937G Unified IP Conference Station Pho",695.70,2,0.5,-27.83
125521,2014-03-14,2014-03-19,"Standard Class",12325,Christine,Kargatis,"Home Office","United States",Chesapeake,Virginia,23320,South,10003379,Furniture,Chairs,"Global Commerce Series High-Back Swivel/Tilt Cha",1139.92,4,0,284.98
135062,2017-08-31,2017-09-04,"Second Class",19615,Rob,Lucas,Consumer,"United States",Fayetteville,"North Carolina",28314,South,10000100,"Office Supplies",Paper,"Xerox 1945",229.54,7,0.2,83.21
112865,2017-05-18,2017-05-22,"Standard Class",11710,Brosina,Hoffman,Consumer,"United States",Philadelphia,Pennsylvania,19140,East,10000387,Technology,Accessories,"KeyTronic KT800P2 - Keyboard - Black",36.05,3,0.2,-0.90
138163,2017-11-17,2017-11-20,"First Class",21865,Xylona,Preis,Consumer,"United States",Everett,Massachusetts,2149,East,10001958,"Office Supplies",Art,"Stanley Bostitch Contemporary Electric Pencil Sh",50.94,3,0,14.26
152093,2017-09-10,2017-09-15,"Standard Class",20560,Skye,Norling,"Home Office","United States",Chicago,Illinois,60653,Central,10003527,"Office Supplies",Binders,"Fellowes PB500 Electric Punch Plastic Comb Bindi",762.59,3,0.8,-1143.89
157854,2017-04-08,2017-04-15,"Standard Class",13345,Denise,Monton,Corporate,"United States",Roswell,Georgia,30076,South,10001359,"Office Supplies",Binders,"GBC DocuBind TL300 Electric Binding System",2690.97,3,0,1264.76
123617,2016-11-28,2016-12-03,"Standard Class",10780,Anthony,Jacobs,Corporate,"United States","Palm Coast",Florida,32137,South,10002976,"Office Supplies",Binders,"ACCOHIDE Binder by Acco",7.43,6,0.7,-5.70
136371,2016-03-19,2016-03-21,"Second Class",20935,Susan,Vittorini,Consumer,"United States",Oceanside,"New York",11572,East,10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,1,0,6.89
